case_id,symptom_text_zh,reference_prescription,herb,molecules,herb_prescriptions,herb_functions
S045,呕吐、气滞引起的不适、便秘,凉血四物汤,黄芩(Scutellariae Radix),COC1=CC=CC(=C1C2=CC(=O)C3=C(C(=C(C(=C3O2)OC)OC)OC)O)O | COC1=C(C2=C(C(=C1)O)C(=O)C=C(O2)C3=CC=CC=C3O)OC | COC1=C(C=C(C2=C1OC(=CC2=O)C3=CC=C(C=C3)O)O)O,二冬汤 | 半夏泻心汤 | 小续命汤 | 清心莲子饮 | 清金化痰汤 | 清肺汤 | 宣郁通经汤 | 当归六黄汤 | 保阴煎 | 达原饮 | 甘草泻心汤 | 甘露饮 | 大秦艽汤 | 桑白皮汤 | 清上蠲痛汤 | 凉血地黄汤 | 黄芩汤 | 附子泻心汤 | 柴胡桂枝汤 | 柴胡桂枝干姜汤 | 生姜泻心汤 | 当归散 | 泻心汤 | 芍药汤 | 普济消毒饮子 | 羌活胜风汤 | 茜根散 | 泰山磐石散 | 滋阴降火汤 | 清胃汤 | 柴葛解肌汤 | 柴胡清肝汤 | 凉血四物汤 | 柴胡陷胸汤,"It has the effects of clearing heat and drying dampness, purging fire and detoxifying, stopping bleeding, and preventing miscarriage."
S045,呕吐、气滞引起的不适、便秘,凉血四物汤,赤茯苓（ Poria）,CN(C)C=O.CN(C)C=O.C(=O)[O-].C(=O)[O-].C(=O)[O-].C(=O)[O-].[Rh+2].[Rh+2] | CCONC=NC1=CC=CC=C1 | CC(C)C(=C)CC[C@H]([C@H]1[C@@H](C[C@@]2([C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)C)O)C(=O)O | C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3C2=CC=C4[C@@]3(CC[C@@H](C4)O)C)C,清宁散 | 华盖散 | 除湿胃苓汤 | 凉血四物汤 | 蒿芩清胆汤,"It has the effects of promoting diuresis, and clearing heat and draining dampness."
S045,呕吐、气滞引起的不适、便秘,凉血四物汤,陈皮(Citrus Reticulata),CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@H](C4)O)C)C)C(C)C | C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O | COC1=C(C=C(C=C1)[C@H]2CC(=O)C3=C(C=C(C=C3O2)O)O)O | COC1=C(C=C(C=C1)C2CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC | COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC,温胆汤 | 金水六君煎 | 异功散 | 消乳丸 | 升阳益胃汤 | 化肝煎 | 完带汤 | 橘皮竹茹汤 | 华盖散 | 除湿胃苓汤 | 香苏散 | 平胃散 | 牛蒡甘桔汤 | 清胃汤 | 凉血四物汤 | 黄芪汤 | 蒿芩清胆汤,"It has the effects of harmonizing the stomach, descending rebellion to stop vomiting, regulating qi, and drying dampness to transform phlegm."
S045,呕吐、气滞引起的不适、便秘,凉血四物汤,红花（Carthami Flos）,CC1=C[C@@H](CC([C@H]1/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/[C@H]2C=C3[C@](O2)(C[C@H](CC3(C)C)O)C)/C)/C)(C)C)O | COC1=CC(=C/C=C/C=C2C=C(C(=O)C(=C2)OC)OC)C=C(C1=O)OC | CC1=C(C(=O)C[C@@H]1OC(=O)[C@@H]2[C@H](C2(C)C)/C=C(\C)/C(=O)OC)C/C=C\C=C | C1=CC(=CC=C1C2=C(C(=O)C3=C(O2)C=C(C(=C3O)O)O)O)O,桃红四物汤 | 身痛逐瘀汤 | 地黄饮 | 凉血四物汤 | 通窍活血汤 | 膈下逐瘀汤 | 会厌逐瘀汤 | 补肾活血汤,"It has the effects of activating blood circulation to promote menstruation, dissipating blood stasis and alleviating pain."
S045,呕吐、气滞引起的不适、便秘,凉血四物汤,甘草(licorice ),CC(=CCC1=C(C2=C(C=C1O)OC(=O)C3=C2OC4=C3C=CC(=C4)O)OC)C | CC1(C=CC2=C(O1)C=CC3=C2OC[C@@H]4[C@H]3OC5=C4C=CC(=C5)O)C | CC1(CCC2=C(O1)C=C3C(=C2OC)C=C(C(=O)O3)C4=C(C=C(C=C4)O)O)CO | CC1(C=CC2=C(O1)C=CC(=C2O)C3COC4=C(C3=O)C(=CC(=C4)O)OC)C | CC(=CCC1=C(C=CC2=C1OC(=O)C3=C2OC4=C3C=CC(=C4)O)O)C,苓桂术甘汤 | 温经汤 | 枇杷清肺饮 | 二冬汤 | 桃核承气汤 | 芍药甘草汤 | 半夏泻心汤 | 麦门冬汤 | 温胆汤 | 小续命汤 | 当归饮子 | 泻白散 | 清心莲子饮 | 羌活胜湿汤 | 清金化痰汤 | 金水六君煎 | 清肺汤 | 保元汤 | 半夏白术天麻汤 | 宣郁通经汤 | 异功散 | 泻黄散 | 白术散 | 消乳丸 | 人参五味子汤 | 清宁散 | 竹叶石膏汤 | 麻黄汤 | 当归四逆汤 | 桂枝芍药知母汤 | 当归建中汤 | 升阳益胃汤 | 厚朴温中汤 | 保阴煎 | 固阴煎 | 清骨散 | 达原饮 | 沙参麦冬汤 | 完带汤 | 身痛逐瘀汤 | 散偏汤 | 旋覆代赭汤 | 甘草泻心汤 | 黄连汤 | 橘皮竹茹汤 | 甘姜苓术汤 | 厚朴七物汤 | 温脾汤 | 竹茹汤 | 辛夷散 | 实脾散 | 甘露饮 | 华盖散 | 三痹汤 | 乌药汤 | 大秦艽汤 | 托里消毒散 | 清上蠲痛汤 | 养胃汤 | 石决明散 | 三甲复脉汤 | 蠲痹汤 | 四妙勇安汤 | 除湿胃苓汤 | 清燥救肺汤 | 凉血地黄汤 | 桂枝甘草汤 | 栀子柏皮汤 | 黄芩汤 | 茯苓桂枝甘 草大枣汤 | 柴胡桂枝汤 | 通脉四逆汤 | 桂枝加厚朴杏子汤 | 桂枝麻黄各半汤 | 柴胡桂枝干姜汤 | 桂枝人参汤 | 生姜泻心汤 | 白虎加人参汤 | 调胃承气汤 | 桔梗汤 | 防己黄芪汤 | 苓甘五味姜辛汤 | 防己茯苓汤 | 越婢汤 | 麻黄杏仁薏苡甘草汤 | 瓜蒌桂枝汤 | 生姜甘草汤 | 苏子降气汤 | 香苏散 | 升麻葛根汤 | 平胃散 | 六和汤 | 五虎汤 | 芍药汤 | 门冬清肺饮 | 普济消毒饮子 | 羌活胜风汤 | 牛蒡甘桔汤 | 大补元煎 | 左归饮 | 举元煎 | 茜根散 | 泰山磐石散 | 滋阴降火汤 | 清胃汤 | 调肝汤 | 柴葛解肌汤 | 茵陈术附汤 | 阳和汤 | 柴胡清肝汤 | 地黄饮 | 凉血四物汤 | 膈下逐瘀汤 | 会厌逐瘀汤,"It has the effects of tonifying the spleen and replenishing qi, clearing heat and detoxifying, dispelling phlegm and stopping cough, relieving spasm and alleviating pain, as well as harmonizing the actions of other herbs."
S046,胃部不适、肝气不舒、血热引起的症状,滋水清肝饮,熟地黄（Rehmanniae Radix Praeparata）,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@H](C4)O)C)C)C(C)C | CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,地黄饮子 | 金水六君煎 | 当归六黄汤 | 玉女煎 | 保阴煎 | 固阴煎 | 甘露饮 | 圣愈汤 | 大秦艽汤 | 清经散 | 驻景丸 | 大补元煎 | 左归饮 | 泰山磐石散 | 滋阴降火汤 | 固本止崩汤 | 养精种玉汤 | 定经汤 | 阳和汤 | 地黄饮 | 滋水清肝饮 | 补肾活血汤,"It has the effects of tonifying essence and replenishing marrow, nourishing blood, and supplementing yin."
S046,胃部不适、肝气不舒、血热引起的症状,滋水清肝饮,当归(Angelicae Sinensis Radix),CC1=CC[C@@]2(CCCC([C@]23[C@H]1C3)(C)C)C | CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C | CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C | C[C@@H]1CC[C@@H]2[C@]13CC=C([C@H](C3)C2(C)C)C | C1=CC=C(C=C1)C2=CC(=S)C=C(S2)C3=CC=CC=C3,温经汤 | 一贯煎 | 桃红四物汤 | 当归饮子 | 当归补血汤 | 金水六君煎 | 济川煎 | 清肺汤 | 宣郁通经汤 | 当归四逆汤 | 当归建中汤 | 当归六黄汤 | 身痛逐瘀汤 | 三痹汤 | 清胃散 | 圣愈汤 | 乌药汤 | 大秦艽汤 | 暖肝煎 | 托里消毒散 | 清上蠲痛汤 | 蠲痹汤 | 清肝止淋汤 | 四妙勇安汤 | 黄连膏 | 凉血地黄汤 | 当归散 | 温脾丸 | 苏子降气汤 | 佛手散 | 芍药汤 | 门冬清肺饮 | 大补元煎 | 泰山磐石散 | 滋阴降火汤 | 清胃汤 | 解郁汤 | 固本止崩汤 | 养精种玉汤 | 定经汤 | 调肝汤 | 柴胡清肝汤 | 四物消风饮 | 地黄饮 | 凉血四物汤 | 滋水清肝饮 | 膈下逐瘀汤 | 会厌逐瘀汤 | 补肾活血汤 | 活络效灵丹,"It has the effects of nourishing blood, promoting blood circulation, regulating menstruation, relieving pain, and moistening intestines to relieve constipation."
S046,胃部不适、肝气不舒、血热引起的症状,滋水清肝饮,白芍(Paeoniae Radix Alba),C[C@@]12CC(=O)[C@H]3C[C@@]1(O[C@@H]([C@@H]3COC(=O)C4=CC=CC=C4)O2)O | C[C@]12C[C@@]3([C@@H]4C[C@]1([C@@]4([C@H](O2)O3)COC(=O)C5=CC=CC=C5)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O | C[C@]12C[C@H]([C@@H]3C[C@]1([C@@]3(C(=O)O2)COC(=O)C4=CC=CC=C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O | CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C(=O)O,温经汤 | 桃红四物汤 | 芍药甘草汤 | 真武汤 | 黄芪桂枝五物汤 | 小续命汤 | 当归饮子 | 宣郁通经汤 | 当归四逆汤 | 桂枝芍药知母汤 | 当归建中汤 | 升阳益胃汤 | 保阴煎 | 化肝煎 | 达原饮 | 完带汤 | 散偏汤 | 附子汤 | 三痹汤 | 大秦艽汤 | 托里消毒散 | 三甲复脉汤 | 清经散 | 清肝止淋汤 | 两地汤 | 黄芩汤 | 柴胡桂枝汤 | 桂枝加厚朴杏子汤 | 桂枝麻黄各半汤 | 当归散 | 枳实芍药散 | 瓜蒌桂枝汤 | 升麻葛根汤 | 芍药汤 | 门冬清肺饮 | 泰山磐石散 | 滋阴降火汤 | 解郁汤 | 养精种玉汤 | 定经汤 | 调肝汤 | 滋水清肝饮,"It has the effects of pacifying the liver to relieve pain, nourishing blood to regulate menstruation, and astringing yin to stop sweating."
S046,胃部不适、肝气不舒、血热引起的症状,滋水清肝饮,酸枣仁（Ziziphi Spinosae Semen）,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@H]4[C@]([C@@]3(CC2)C)(CC[C@@H]5[C@@]4([C@H]([C@@H](C5(C)C)O)C(=O)O)C)C)C(=O)O | CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)C(C)C | CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C(=O)O | COC1=C(C=CC(=C1)/C=C/C(=O)O)O,滋水清肝饮,"It has the effects of tonifying the liver, calming the mind, soothing the nerves, promoting fluid production, and astringing sweat."
S046,胃部不适、肝气不舒、血热引起的症状,滋水清肝饮,山茱萸（Cornus Officinalis Sieb. Et Zucc）,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C | CC1CCC(C2(C13CC(C(C2OC(=O)C4=CC=CC=C4)OC(=O)C)C(O3)(C)C)CO)O | CC1=C(C(=NN1S(=O)(=O)C2=CC=C(S2)C3=NN=C(N3C)SC)C)Br | C[C@]12CC[C@@H](C[C@]1(CC[C@@H]3[C@@H]2CC[C@]4([C@@]3(CC[C@@H]4C5=COC(=O)C=C5)O)C)O)O | C1C(C(OC(=O)C2=CC(=C(C(=C2C3=C(C(=C(C=C3C(=O)O1)O)O)O)O)O)O)C(C(C=O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)O,地黄饮子 | 固阴煎 | 延年薯蓣酒 | 大补元煎 | 左归饮 | 养精种玉汤 | 调肝汤 | 滋水清肝饮 | 补肾活血汤,"It has the effects of tonifying and benefiting the liver and kidneys, astringing essence to secure collapse."
S046,胃部不适、肝气不舒、血热引起的症状,滋水清肝饮,茯苓（Poria Cocos(Schw.) Wolf ）,CC(=CCC[C@H]([C@H]1CC[C@@]2([C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)C)C(=O)O)C | C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3C2=CC[C@@H]4[C@@]3(CC[C@@H](C4)O)C)C | C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@]24C=C[C@@]5([C@@]3(CC[C@@H](C5)O)C)OO4)C | CC(C)C(=C)CC[C@H]([C@H]1CC[C@@]2([C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)C)C(=O)O | CC(C)C(=C)CC[C@H]([C@H]1CC[C@@]2([C@@]1(CC=C3C2=CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)C)C(=O)O,苓桂术甘汤 | 真武汤 | 开心散 | 清心莲子饮 | 地黄饮子 | 清金化痰汤 | 金水六君煎 | 清肺汤 | 半夏白术天麻汤 | 异功散 | 白术散 | 人参五味子汤 | 半夏厚朴汤 | 升阳益胃汤 | 厚朴温中汤 | 猪苓汤 | 附子汤 | 甘姜苓术汤 | 实脾散 | 三痹汤 | 大秦艽汤 | 暖肝煎 | 托里消毒散 | 养胃汤 | 清经散 | 茯苓桂枝甘 草大枣汤 | 小半夏加茯苓汤 | 苓甘五味姜辛汤 | 防己茯苓汤 | 六和汤 | 导痰汤 | 左归饮 | 解郁汤 | 定经汤 | 滋水清肝饮,"It has the effects of promoting diuresis and draining dampness, strengthening the spleen and harmonizing the stomach, as well as calming the heart and tranquilizing the mind."
S046,胃部不适、肝气不舒、血热引起的症状,滋水清肝饮,山药（Rhizoma Dioscoreae）,C1=CC(=C(C=C1[C@H]2[C@@H](C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O | C[C@@H]1[C@H](OC2=CC(=O)C(=C[C@@]12OC)CC=C)C3=CC(=C(C=C3)OC)OC | C[C@@H]1[C@H](OC2=CC(=O)C(=C[C@]12OC)CC=C)C3=CC(=C(C=C3)OC)OC | C[C@H]1C([C@H]2C(=O)[C@@]1(C=C([C@]2(C)O)OC)CC=C)C3=CC(=C(C=C3)OC)OC | C/C(=C\C1=CC(=C(C(=C1)OC)OC)OC)/C2(C=C(C(=O)C=C2OC)CC=C)OC,易黄汤 | 保阴煎 | 固阴煎 | 完带汤 | 延年薯蓣酒 | 大补元煎 | 左归饮 | 定经汤 | 调肝汤 | 滋水清肝饮 | 理冲汤,"It has the effects of tonifying the spleen and nourishing the stomach, promoting fluid production to benefit the lungs, and tonifying the kidneys to astringe essence."
S046,胃部不适、肝气不舒、血热引起的症状,滋水清肝饮,柴胡（Radix Bupleuri）,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O | COC1=C(C=C(C(=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC)OC)O)O)O | C1[C@@H]([C@H]([C@H](O1)O)CC2=CC3=C(C=C2)OCO3)CC4=CC5=C(C=C4)OCO5 | CC1(CCCC23[C@@H]1[C@@H](C([C@]45[C@H]2CC[C@H](C4O)C(=C)C5=O)(OC3)O)O)C | C/C=C(\C)/C(=O)O[C@H]1[C@H](C(OC2=C1C3=C(C=C2)C=CC(=O)O3)(C)C)OC(=O)/C(=C/C)/C,升陷汤 | 宣郁通经汤 | 升阳益胃汤 | 完带汤 | 散偏汤 | 柴胡桂枝汤 | 柴胡桂枝干姜汤 | 佛手散 | 普济消毒饮子 | 羌活胜风汤 | 滋阴降火汤 | 定经汤 | 柴葛解肌汤 | 柴胡清肝汤 | 四物消风饮 | 滋水清肝饮 | 柴胡陷胸汤 | 会厌逐瘀汤,"It has the effects of dispersing and reducing fever, soothing the liver, and lifting yang."
S046,胃部不适、肝气不舒、血热引起的症状,滋水清肝饮,栀子（Gardeniae Fructus）,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C | C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O | COC1=CC(=C2C(=C1)OC(=CC2=O)C3=CC(=C(C(=C3)OC)OC)OC)O,清金化痰汤 | 清肺汤 | 宣郁通经汤 | 泻黄散 | 化肝煎 | 桑白皮汤 | 除湿胃苓汤 | 茵陈蒿汤 | 栀子柏皮汤 | 栀子豉汤 | 栀子大黄汤 | 清胃汤 | 解郁汤 | 柴胡清肝汤 | 滋水清肝饮 | 宣痹汤,"It has the effects of purging fire to relieve vexation, clearing heat to promote diuresis, and cooling blood to detoxify."
S046,胃部不适、肝气不舒、血热引起的症状,滋水清肝饮,牡丹皮（Cortex Moutan）,C[C@]12C[C@@]3([C@@H]4C[C@]1([C@@]4([C@H](O2)O3)COC(=O)C5=CC=CC=C5)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O | CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C(=O)O | C1[C@@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O | C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,温经汤 | 宣郁通经汤 | 化肝煎 | 清胃散 | 清经散 | 清肝止淋汤 | 柴葛解肌汤 | 地黄饮 | 滋水清肝饮 | 膈下逐瘀汤,"It has the effects of clearing heat and cooling blood, activating blood circulation and dissipating blood stasis."
S046,胃部不适、肝气不舒、血热引起的症状,滋水清肝饮,泽泻（Alisma Orientale (Sam.) Juz）,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@H](C4)O)C)C)C(C)C | C[C@H](C[C@@H]([C@@H]1C(O1)(C)C)OC(=O)C)C2=C3C[C@@H]([C@H]4[C@]5(CCC(=O)C([C@@H]5CC[C@@]4([C@]3(CC2)C)C)(C)C)C)O | C[C@H](C[C@@H]([C@@H]1C(O1)(C)C)O)C2=C3C[C@@H]([C@H]4[C@]5(CCC(=O)C([C@@H]5CC[C@@]4([C@]3(CC2)C)C)(C)C)C)O | CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO)O,济川煎 | 升阳益胃汤 | 化肝煎 | 猪苓汤 | 泽泻汤 | 除湿胃苓汤 | 滋水清肝饮,It has the effects of promoting urination and clearing dampness-heat.
S047,热毒引起的烦躁、咳嗽、胃气上逆引起的呕吐、风湿引起的痛症,宣痹汤,防己(Stephaniae Tetrandrae Radix),CC(=O)OC[C@H]1CC[C@@H]2[C@H]([C@]3([C@]1(CCC3=O)O)C)OC(=O)C2=C | COC1=C(C=C(C=C1)[C@@H]2CC(=O)C3=C(C=C(C=C3O2)O)O)O | CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,小续命汤 | 防己黄芪汤 | 防己茯苓汤 | 宣痹汤,"It has the effects of dispelling wind and eliminating dampness, promoting diuresis to reduce edema, and alleviating pain."
S047,热毒引起的烦躁、咳嗽、胃气上逆引起的呕吐、风湿引起的痛症,宣痹汤,苦杏仁（Amygdalus Communis Vas）,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C(=O)O | CC(=CCC1=C(C2=C(C=C1O)OC(=O)C3=C2OC4=C3C=CC(=C4)O)OC)C | C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@H](CO[C@H]2O[C@H]3CC[C@@]4([C@H]5CC[C@@H]6[C@H]7[C@@](C[C@@H](O[C@@]78C[C@]6([C@@]5(CC[C@H]4C3(C)C)C)CO8)C=C(C)C)(C)O)C)O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O)O)O)O | C1[C@H](OC2=C(C1=O)C=CC(=C2)O)C3=CC=C(C=C3)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,小续命汤 | 清肺汤 | 麻黄汤 | 厚朴麻黄汤 | 华盖散 | 桑白皮汤 | 清燥救肺汤 | 桂枝加厚朴杏子汤 | 桂枝麻黄各半汤 | 麻黄杏仁薏苡甘草汤 | 六和汤 | 五虎汤 | 宣痹汤,"It has the effects of stopping cough and calming wheezing, moistening intestines to relieve constipation, and diffusing the lungs to release the exterior."
S047,热毒引起的烦躁、咳嗽、胃气上逆引起的呕吐、风湿引起的痛症,宣痹汤,滑石（ Native Gold）,[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].F[Si-2](F)(F)(F)(F)F.[Mg+2],猪苓汤 | 除湿胃苓汤 | 宣痹汤,"It has the effects of promoting diuresis to relieve strangury, clearing heat and relieving summerheat, and (when applied topically) astringing dampness and healing sores."
S047,热毒引起的烦躁、咳嗽、胃气上逆引起的呕吐、风湿引起的痛症,宣痹汤,连翘（Forsythiae Fructus）,COC1=C(C=C(C=C1)C[C@H]2COC(=O)[C@@H]2CC3=CC(=C(C=C3)OC)OC)OC | COC1=C(C=C(C=C1)[C@@H]2[C@H]3CO[C@@H]([C@H]3CO2)C4=CC(=C(C=C4)O)OC)OC | COC1=C(C=C(C=C1)[C@H]2[C@H]3CO[C@@H]([C@H]3CO2)C4=CC(=C(C=C4)O)OC)OC | CN1CCC2=CC3=C(C=C2[C@H]1[C@H]4C5=C(C6=C(C=C5)OCO6)C(=O)O4)OCO3,新加香薷饮 | 普济消毒饮子 | 清胃汤 | 柴胡清肝汤 | 宣痹汤,"It has the effects of clearing heat and detoxifying, reducing swelling and dissipating nodules"
S047,热毒引起的烦躁、咳嗽、胃气上逆引起的呕吐、风湿引起的痛症,宣痹汤,栀子（Gardeniae Fructus）,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C | C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O | COC1=CC(=C2C(=C1)OC(=CC2=O)C3=CC(=C(C(=C3)OC)OC)OC)O,清金化痰汤 | 清肺汤 | 宣郁通经汤 | 泻黄散 | 化肝煎 | 桑白皮汤 | 除湿胃苓汤 | 茵陈蒿汤 | 栀子柏皮汤 | 栀子豉汤 | 栀子大黄汤 | 清胃汤 | 解郁汤 | 柴胡清肝汤 | 滋水清肝饮 | 宣痹汤,"It has the effects of purging fire to relieve vexation, clearing heat to promote diuresis, and cooling blood to detoxify."
S047,热毒引起的烦躁、咳嗽、胃气上逆引起的呕吐、风湿引起的痛症,宣痹汤,薏苡仁（Coicis Semen ）,C/C=C(/CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3C2=CC[C@@H]4[C@@]3(CC[C@@H]([C@H]4C)O)C)C)\C(C)C | CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC | CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@H](C4)O)C)C)C(C)C | CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C | C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,薏苡附子败酱散 | 麻黄杏仁薏苡甘草汤 | 宣痹汤,"It has the effects of fortifying the spleen to drain dampness, relaxing sinews, alleviating impediment, draining pus, and clearing heat."
S047,热毒引起的烦躁、咳嗽、胃气上逆引起的呕吐、风湿引起的痛症,宣痹汤,半夏（Arum Ternatum Thunb）,C1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O)O)O | CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C | COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)N2CCN(CCN(CC2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)OC)C(=O)N[C@@H](CC4=CC=CC=C4)C(=O)OC | C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)NC(=O)NC2=O,半夏泻心汤 | 瓜蒌薤白半夏汤 | 麦门冬汤 | 温胆汤 | 金水六君煎 | 半夏白术天麻汤 | 竹叶石膏汤 | 半夏厚朴汤 | 厚朴麻黄汤 | 升阳益胃汤 | 旋覆代赭汤 | 甘草泻心汤 | 黄连汤 | 竹茹汤 | 桑白皮汤 | 养胃汤 | 柴胡桂枝汤 | 小陷胸汤 | 生姜泻心汤 | 射干麻黄汤 | 小半夏加茯苓汤 | 苏子降气汤 | 六和汤 | 导痰汤 | 蒿芩清胆汤 | 柴胡陷胸汤 | 宣痹汤 | 连朴饮,"It has the effects of descending rebellion to stop vomiting, drying dampness to transform phlegm, and dissipating masses to resolve stagnation."
